,textID,selected_text
6201,bb914db7f3,sore
6202,4c73b133ec,tired
6203,f1441fcdd7,who cares its hockey
6204,66d96c11db,.
6205,2b35ce11c3,luv
6206,6d3a38fd86,off to rehearsal for the rob delucca thingy next month. nothing like learning new songs last minute
6207,2e7f5c7b7d,haha wats this about?
6208,36e8f0f140,oh come on!!! you get next week off and i get next week full of exams!
6209,b329d819dd,sucks. and ist ` s painful.
6210,a09f383bcf,doesn ` t like me
6211,3810490121,wonderful..
6212,ffbdfabc5d,oh men!!!!!!...... i really can ` t see my face........ c ` mon guys!!!
6213,4925c5de06,i love you thomas. i will always respect and support your decision. and i ` ll miss you but you ` re gonna do amazing things < 3 you
6214,0753c3e0f7,looks like i have a couple hours of software updates to install on the brand - new machine... feels just like windows
6215,253adae01d,wow
6216,e85a52019d,so sad
6217,ffe21d13e9,i haven ` t seen muffin in two whole days!
6218,b0286aab80,she had another song out recently but it didn ` t get that much play
6219,8b6ac2e9b0,perez....... the youtube video isn ` t working
6220,fa7f01e7b4,no food in the cupboards... sent mum to tesco
6221,c0366e0c2f,i wanna play golf
6222,57422e056c,community be damned.
6223,430095620f,theres a fricken prisnor trans outside r hotel! 3 / 10 so far
6224,8bac7062ac,i have the immense pleasure of being entertained by pride & prejudice for the 3rd time and i must say that i find it very much agreeable
6225,adb63a269f,you must like my song
6226,c525dc5c36,i ` ve gotten a cold every time i ` ve flown somewhere 6 + hrs away in the past year. hope to be back in the pool / on the bike next week.
6227,32ed03e46d,eating a dillybar from dq! yuuum
6228,abb4ec45c5,re - pinging _ b : is it pathetic that i.... or am i just pathetic? naw you a cutie
6229,0d7d9bc394,lol.... heeeyyy love! not much working and you
6230,337490d6a2,new picture bored.
6231,01cf51125c,check out review for the movie fighting - http : / / bit. ly / fle9j hilarious!! leave this guy a comment!
6232,6302e51369,##www
6233,3c087c9a34,_ marie hey girl i ` m sorry about your loss. best wishes
6234,e1f3d4f533,good luck
6235,237c82652a,i need 4 followers to get 100 followers!! fallow me!!! i fallow you back!! ; )
6236,5c780ddc8a,"i cant sleep,"
6237,84415d9f21,"alright, i ` m coming get another spoon ; )"
6238,cfeb6d29cc,sorry
6239,68036f7944,nice
6240,a766a8719c,they are working why eyes are drooping its so weird being under drugs i dont like it... cant wait for tomorrow though
6241,d883e319bd,"sadly, it was just"
6242,2dff366260,hate
6243,9eaa82d788,"watching 1971 edition if old grey whistle test. fanny, mamas and the papas & isaac hayes. don ` t make shows like this anymore"
6244,19c2805636,"pfft, cydia apps ftw, code on the phone, make, reload springboard"
6245,582cbc5dcb,is myspace mobile free? or do u have 2 have credit... cause they are liers
6246,b4fe0514aa,"other than that, you are totally bereft of faults in every way"
6247,bf089e12c5,bad clothes and not one decent
6248,82cd1fe755,the beer buzz is almost gone.. the world has become complicated again
6249,7d4f718542,gutted... the end is nigh
6250,89b51cf174,you sure love that sushi
6251,c3b39ee849,"sounds very good,"
6252,a28380ce79,amazing -
6253,77a1abb2ba,she whants me to go to the river it is so stupid
6254,436310aec0,happy
6255,e807ce8289,excited!
6256,6c829e00ae,"fail,"
6257,0176d09de4,great
6258,917794bcbd,bad day
6259,24bf8c2d06,i hate being yelled and sworn at
6260,afd97cdf46,prom ` s over. at denny ` s now with katie and kelly < 3
6261,cfedf94a53,"ohh, ouch"
6262,08c74ac51f,i wish i had something to do..
6263,5b3fe641c8,feel sooooo * * * * depressing!
6264,9bc9dd6eda,my besties. if only was there. on twitpic : http : / / twitpic. com / 67hac - my besties. if only.. http : / / twitpic. com / 67hac
6265,c54fda6ab8,die.
6266,f56173ecde,"we went not so long ago. i used to go when i was a little kid. back then there were tons of teeth. now, not so many at all!"
6267,8e9bcd2873,can we please?
6268,ff3ba77a4e,? < - - - - i ` m going to post this everywhere now.
6269,5634e56768,sorry
6270,a27c60ef3f,"awesome,"
6271,2034d6dcb2,yes ma ` am u do have a pretty smile. but you also won ` t eat chipotle with me.
6272,5341b3f862,"i ` m still at disney ( just trained at soarin ), rose is the same, we applied for an apartment last night, and eric lost his job"
6273,6b748f5a24,six more finals to go
6274,a920721ea4,nah im pooped from moving 2day im just laying down relaxing lol
6275,f1eca79622,"well, i ` ll have lemon and ranch for you. not for me, though."
6276,664c391020,phone updated and she ` s got a camcorder on her phone now - - mine hasn ` t updated chit that ain ` t fair.
6277,b4410b1922,lol. no new diet plan... ran late for wrk so didn ` t hav a chance to make lunch. i ate a lot when i got hm!
6278,78ef7192f1,_ rosie it was my name until yesterday
6279,b451466d97,soooooo true. i don ` t dare ask for something like that!
6280,79c0162c77,useless tweet
6281,27f2a74109,ahhh yay!
6282,82cd0ad8a2,"bad day. t _ _ _ _ _ t gyah. no car, baby - client is teething and miserable,"
6283,1f22867b36,to love my cookies
6284,8e65afd824,nice
6285,ed6386be41,"if there is a tesco nearby, then go there"
6286,bcf80ad082,"he so is! < 3 hence, my new forum signature!"
6287,01ce5f884e,not going out with them. there is another fatty i like and hopefully ill see him in when i ` m in cali in 8 days. if hes not upset with me.
6288,9f6f357076,my uncle isn ` t coming after all
6289,376e6fc896,i feel great.
6290,5150d0661a,i just signed up for japanese 123 at clark college... it will be a night class with kamei - sensei... only two days a week kuso!
6291,cfb572ddcb,"is about to go in the garden, weeding, mulching, cutting down and anything else that i find to do"
6292,330c8475d1,"anytime! i ` m off ~ i can ` t match your stamina... my nice, warm, comfy bed is calling ( screaming ) my name... lol night ninja!"
6293,8550d9e72e,enjoy your
6294,5751380d23,happy
6295,a0216fc825,i get migranes.. so.. that leaves you to either arthritis and / or gout!
6296,3cd348fbbb,"its a real shame that its not nice and sunny outside, it would of been nice to have another bbq nvm...."
6297,d8319b68c9,upset
6298,eff0c250e1,"thanks,"
6299,7a41c66002,toughest decision everrr
6300,43dc528d53,sorry
6301,7d8e095712,ugh back in reno
6302,7d6d750549,oh no.... do you think he ` s lived out his lifespan?
6303,81f517eb65,training again today.
6304,89e4eed832,don ` t have one yet but hopefully i ` ll be ponying up for one soon because this 15'is definitely hitting a wall
6305,f49a440403,i ` m totally gonna have money to actually buy a pair of shoes this time
6306,3d03953cdb,i know right...
6307,59629fbcb4,"i hope you had fun in canada don ` t worry you ` ll see then again this summer,"
6308,7a8e7787fa,"please nick, say happy birthday to me. my birthday was yesterday!"
6309,27732c6442,ahh im in love. hes theeee best.
6310,759fa44191,you gave me the inspiration for my last update.
6311,1d10473fc1,".. get over on his mom & now i feel horrible, he must think i am. that ` s not what i meant. just thought it ` d be better than the brunt."
6312,adc4306cdb,i don ` t have any of that
6313,f3ed4162b7,it ` s s ( mr. tonematrix ) birthday today. poor guy is ill at home. perhaps a ` hi ` from the twittersphere would do some good
6314,65f2456abd,great
6315,84ed7dbd10,but they cancelled..
6316,17034446c9,"_ davis are you headed to a conference? oh and if you ` re doing the book buying ban, you can always borrow, right?"
6317,b01cb3c216,really good i want to see the photos! have a nice day
6318,7ac3ea1a28,the wedding couldn ` t have been more perfect
6319,0e615fcfe1,you rock my socks
6320,57a04920cb,so funny
6321,6f97fd63aa,it ` s teddy chucking time
6322,391465fd61,i joined this because i think my smith chips invent a flavour competion entry wont be recognised its sweetpotatoe and seasalt flavour?
6323,8b5b644f36,tired! goodnight twitter its mother ` s day happy mother ` s day lov my moomy < 3 yayy! god bless.
6324,527815714f,"my pleasure i really enjoy your random word poetry, and am disappointed when i miss out on participating!"
6325,bfec502a34,is sitting in her nan ` s bathroom dying her hair for the x factor auditions tomorrow
6326,86c762889d,if only you ` d come the sick one... with inflamed vocal cords
6327,8d7e22dfd2,is nottt nice
6328,b8993a3f10,i thought i was going to see a pic of your clean car
6329,b2ace0d52f,sucks
6330,3d7be0b382,oh great tampa people - anybody in the area know someone who works for the jain society of tampa bay? none of their phone # ` s work.
6331,013854711a,thanks
6332,a3f639a5b9,lol... i am greedy. i ` m craving coldstone again.
6333,7e27ad7374,mex you were not miss you
6334,93fe886317,glad we went to the beach on saturday
6335,fa75ef0af9,sweet
6336,1313a49b84,i need some free # fieldnotes because i can ` t travel to north 3rd street in philly to buy my own.
6337,750af2238c,is charleston bound for the day
6338,5ec244dacc,"soo * * * * cool,"
6339,17e8450ef0,tomorrow is house shopping...
6340,97df67af13,spilled
6341,e2ce122fec,just realized it is friday and b / c of a party i don ` t get to go racing.
6342,eebfa4d683,even arnold couldn ` t save the parks http : / / bit. ly / wsm5j - how is this providing jobs?
6343,1f21f4239e,"frak. i like sunshine, but i don't like heat headaches shame, because today was lovely otherwise."
6344,e0a172bc68,i cut my hand open!!!
6345,bc68df5999,this economy thing is getting us down. i stay positive mostly but sometimes it really gets to me. hoping todd gets work soon.
6346,47ae2313ac,go for it!!
6347,fafefee73a,"it says'this video is private. ', wtf???"
6348,55105e2b18,"midnight cry.. wish the person i wanted, wanted me right now"
6349,509e97575f,you wish
6350,42656f6156,"haha, i just may do that, yo!"
6351,b913be82b9,why is it so dark outside?
6352,3934798d50,great
6353,7d2fc0d960,so meann
6354,85257b9c96,stupid
6355,7432bb79b0,!! we will miss thomas but have to move on. so watch this! http : / / bit. ly / r6rfc
6356,caac3e40f4,like love
6357,be8219e372,excited
6358,4b5d8cb47c,i like the superpower explanation better!
6359,aa3b4edd5e,miss
6360,3b5b1d7305,legit. legit cruise.
6361,25e6e5c10e,rocks my world!!!! soooo funny!
6362,6122e9ce9d,forgot
6363,59ca00e303,oh ok cool will get back to you on that
6364,80f58d14c9,like
6365,8bb353dccb,i hope for
6366,0952a1f554,##oo!!!!!!!!!! yall partyin with out me
6367,69347cba82,breaking news : the broiler at burger king is down. there will be no burgers at burger king at lunch! at least chicken fries were there!
6368,fed62986b9,super cool
6369,be266a8cef,huh. i ` ll have to try that ( for no other reason then just to try it
6370,6bad917c6f,"watching videos on facebook makes me feel like the biggest creep. which i guess i am. also, tweet # 200! woohoo"
6371,7e712d4496,bye.
6372,1d1e147bed,fack u gave me police thats some seriouse
6373,1bf2c003e8,did 15 mins on expresso # cycling ( 3 miles ) and beat my last time by 40 seconds. then lower body weights. now ready for work!
6374,575f837df9,that would be soooooo much and geeky to the ultimate level! but i work 9 to 530am
6375,47fad4f4cd,best italian meal ever last night! twas godly!
6376,709049e398,good
6377,72c78eb765,fun
6378,54c1aaf23c,isn ` t so bad
6379,8d0fdbed6d,voyed on mtv movie awards mostly on twilight and slumdog http : / / is. gd / wbt6
6380,6105d03cd9,got scare
6381,859ad24097,i should be paying my bills and not playing on here.
6382,c91b11eaa7,"awesome times,"
6383,a44a46524f,* * it that * * * * is hard!
6384,95cce905ce,there ` s nothing wrong with having a quiet day... it gives you more time to listen
6385,16b9332185,we can ` t wait to see you!
6386,9f03acc2ae,history project
6387,89e6f86bf8,ok peeps... i ` m not crazy... i was twittering 2 someone but had no idea how 2 direct msg from my cell! blonde moment!
6388,a8ce81e642,so stinkin ` adorable!
6389,2fd2b15c10,found ` s spinning top instead of outtamyleague mp3. pardon me sir. but i promise i ` ll buy a copy of the cd. i ` m saving up
6390,713d1fbf1e,what the heck am i allergic to? it itches so bad! dang
6391,6b9f7a3faf,i need a jb but i dread the fact that it will have to be retail this summer
6392,f2d87d6e12,"no more tickets for today. having dinner with mimcy after work, then we head home. then again, she might get a call"
6393,f5dddf7af3,is getting ready for another makeup baseball game. played the same team last night & got run ruled.
6394,4760ad4246,"miss bri. come back from queensland, * * * *! i have no one to sit next to in class. and drama is no"
6395,7c778c2b1a,thanks everyone
6396,6a8700208c,past 2 weeks that i miss playing spades and drinkin chillin.. the good old days..
6397,174485ccc8,wowzers! thanks! bang bang misses you on the dance floor
6398,a9c589c2ef,confiscate phone. hate him lots.
6399,780e59bcd7,"wow,"
6400,6860400eac,bye bye edinburgh i don ` t want to leave
6401,b86a7a5471,peace! good morning
6402,17d0e8bc79,happy mother ` s day
6403,4c53e09ca3,enjoy!!! have a good
6404,333f9d888c,parvo sucks. so sorry pup has it. i lost a puppy to parvo many moons back. still sad over it. hope he ` s better soon
6405,4d252432cc,happy
6406,520d2410fb,craziier are off of msn!
6407,b7eb042ab2,good night tweeters
6408,060cf455cc,can ` t wait to see yall friday!!!! i hope
6409,5135d17898,"_ wi _ no _ name nope! the printer in the library didn ` t work, ill have to pass it in monday"
6410,7085061403,hey tom. have your plans to make an concert in denmark this year? please reply * * * *
6411,a1c6ed3d31,i hate being sick.
6412,03a3f63189,i fee your pain its lady ga ga and it will drive you insane oh dear god her songs are in my head
6413,29174d967f,' the truth is hiding in your eyes'paramore i ¿ ½ decode? http : / / blip. fm / ~ 5ytke
6414,fe32c3e4df,nice
6415,f39910751f,wish
6416,68286bd922,who can do it like we? noboddddyyyy
6417,ea4c8aec93,http : / / www. mmemarko. schilderweb. nl / for my homepage
6418,cb38ab0a5a,awake. suprisingly. couldn ` t get to sleep last night so gave up and pulled an all - nighter. how are you?
6419,db01f598c2,sad
6420,41d7d10c72,i would be playing my old rogue but a friend took the account and could not get it back
